"PDF","Method 1","Method 2","","Accepts Method 1","Accepts Method 2"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
"","","","","12","40"
